dist_id,year,state_name,dist_num,div_name,reg_name,population,households,income_mean,income_median
20133613,2013,New York,13,Middle Atlantic,Northeast,741564,270024,53985,35157
20133614,2013,New York,14,Middle Atlantic,Northeast,712284,243714,64789,51231
20133615,2013,New York,15,Middle Atlantic,Northeast,721177,236076,37171,25509
20133616,2013,New York,16,Middle Atlantic,Northeast,729011,265224,102387,63399
20133617,2013,New York,17,Middle Atlantic,Northeast,725298,242924,123709,87893
20133618,2013,New York,18,Middle Atlantic,Northeast,717584,247574,101418,77337
20133619,2013,New York,19,Middle Atlantic,Northeast,716083,275604,74596,56796
20133620,2013,New York,20,Middle Atlantic,Northeast,719589,286268,76492,59842
20133621,2013,New York,21,Middle Atlantic,Northeast,719261,281211,62707,49614
20133622,2013,New York,22,Middle Atlantic,Northeast,714956,278191,61178,48020
20133623,2013,New York,23,Middle Atlantic,Northeast,716445,285532,60079,46756
20133624,2013,New York,24,Middle Atlantic,Northeast,716540,281001,67570,52866
20133625,2013,New York,25,Middle Atlantic,Northeast,719996,286789,69318,51811
20133626,2013,New York,26,Middle Atlantic,Northeast,716451,305246,58135,43539
20133627,2013,New York,27,Middle Atlantic,Northeast,717390,279242,74424,58925
20133701,2013,North Carolina,1,South Atlantic,South,728046,280362,46844,34076
20133702,2013,North Carolina,2,South Atlantic,South,751263,276986,66959,50767
20133703,2013,North Carolina,3,South Atlantic,South,743991,281956,58516,45359
20133704,2013,North Carolina,4,South Atlantic,South,743030,292224,68626,49291
20133705,2013,North Carolina,5,South Atlantic,South,740236,295058,60780,43749
20133706,2013,North Carolina,6,South Atlantic,South,747697,296466,67269,49425
20133707,2013,North Carolina,7,South Atlantic,South,742794,287035,61305,45961
20133708,2013,North Carolina,8,South Atlantic,South,735302,268896,53763,41325
20133709,2013,North Carolina,9,South Atlantic,South,750787,285896,100331,70793
20133710,2013,North Carolina,10,South Atlantic,South,733481,288000,57808,42811
20133711,2013,North Carolina,11,South Atlantic,South,735900,298969,52807,40105
20133712,2013,North Carolina,12,South Atlantic,South,749231,282099,48896,36379
20133713,2013,North Carolina,13,South Atlantic,South,749622,281618,83909,64394
20133800,2013,North Dakota,0,West North Central,Midwest,689781,287270,70235,53741
20133901,2013,Ohio,1,East North Central,Midwest,721708,278089,71949,51730
20133902,2013,Ohio,2,East North Central,Midwest,723706,288007,70158,51133
20133903,2013,Ohio,3,East North Central,Midwest,724900,284433,54709,40687
20133904,2013,Ohio,4,East North Central,Midwest,718572,275113,59168,47084
20133905,2013,Ohio,5,East North Central,Midwest,723657,286083,65022,51214
20133906,2013,Ohio,6,East North Central,Midwest,717868,282581,54277,41606
20133907,2013,Ohio,7,East North Central,Midwest,721469,275727,61383,48579
20133908,2013,Ohio,8,East North Central,Midwest,721860,273790,65357,51387
20133909,2013,Ohio,9,East North Central,Midwest,718756,297342,53255,40147
20133910,2013,Ohio,10,East North Central,Midwest,723247,295253,62012,46000
20133911,2013,Ohio,11,East North Central,Midwest,710894,300970,53527,33955
20133912,2013,Ohio,12,East North Central,Midwest,729175,280049,83608,63089
20133913,2013,Ohio,13,East North Central,Midwest,722210,298341,53190,41627
20133914,2013,Ohio,14,East North Central,Midwest,719933,282517,79671,59905
20133915,2013,Ohio,15,East North Central,Midwest,730666,275101,70207,54280
20133916,2013,Ohio,16,East North Central,Midwest,720969,284259,75871,59799
20134001,2013,Oklahoma,1,West South Central,South,758636,298824,68157,49334
20134002,2013,Oklahoma,2,West South Central,South,748973,284974,50623,38698
20134003,2013,Oklahoma,3,West South Central,South,755153,283012,60488,46277
20134004,2013,Oklahoma,4,West South Central,South,759834,282130,62919,49466
20134005,2013,Oklahoma,5,West South Central,South,763146,295141,64785,44128
20134101,2013,Oregon,1,Pacific,West,778240,296739,79784,61616
20134102,2013,Oregon,2,Pacific,West,770897,305431,57955,43915
20134103,2013,Oregon,3,Pacific,West,778448,309524,70305,52952
20134104,2013,Oregon,4,Pacific,West,768142,311455,56179,42393
20134105,2013,Oregon,5,Pacific,West,772994,293307,69762,53008
20134201,2013,Pennsylvania,1,Middle Atlantic,Northeast,704640,259919,57221,39912
20134202,2013,Pennsylvania,2,Middle Atlantic,Northeast,711856,279217,64427,36392
20134203,2013,Pennsylvania,3,Middle Atlantic,Northeast,703635,280815,61235,46687
20134204,2013,Pennsylvania,4,Middle Atlantic,Northeast,708838,276520,71986,57930
20134205,2013,Pennsylvania,5,Middle Atlantic,Northeast,705868,275508,57828,45160
20134206,2013,Pennsylvania,6,Middle Atlantic,Northeast,711013,270193,98147,74080
20134207,2013,Pennsylvania,7,Middle Atlantic,Northeast,708947,258558,105250,79680
20134208,2013,Pennsylvania,8,Middle Atlantic,Northeast,707163,260308,98942,76905
20134209,2013,Pennsylvania,9,Middle Atlantic,Northeast,703670,279171,56157,44258
20134210,2013,Pennsylvania,10,Middle Atlantic,Northeast,706743,270272,62257,49019
20134211,2013,Pennsylvania,11,Middle Atlantic,Northeast,705658,282750,64520,50636
20134212,2013,Pennsylvania,12,Middle Atlantic,Northeast,705045,288330,74574,54772
20134213,2013,Pennsylvania,13,Middle Atlantic,Northeast,712645,266686,75856,56673
20134214,2013,Pennsylvania,14,Middle Atlantic,Northeast,705961,313913,56521,40530
20134215,2013,Pennsylvania,15,Middle Atlantic,Northeast,710592,269456,74017,57595
20134216,2013,Pennsylvania,16,Middle Atlantic,Northeast,709239,262093,68199,53210
20134217,2013,Pennsylvania,17,Middle Atlantic,Northeast,702324,274365,61491,48024
20134218,2013,Pennsylvania,18,Middle Atlantic,Northeast,707544,290353,76427,58250
20134401,2013,Rhode Island,1,New England,Northeast,527330,207278,72984,52512
20134402,2013,Rhode Island,2,New England,Northeast,524365,202780,78575,60740
20134501,2013,South Carolina,1,South Atlantic,South,682503,264448,76696,57753
20134502,2013,South Carolina,2,South Atlantic,South,667132,255271,69468,53194
20134503,2013,South Carolina,3,South Atlantic,South,664164,252157,55019,41072
20134504,2013,South Carolina,4,South Atlantic,South,669584,255366,63784,46373
20134505,2013,South Carolina,5,South Atlantic,South,666672,251195,57943,44134
20134506,2013,South Carolina,6,South Atlantic,South,662031,241545,46132,33555
20134507,2013,South Carolina,7,South Atlantic,South,667516,260269,53834,39217
20134600,2013,South Dakota,0,West North Central,Midwest,825198,323136,64133,49495
20134701,2013,Tennessee,1,East South Central,South,707012,291634,52216,38165
20134702,2013,Tennessee,2,East South Central,South,711088,288842,62635,45477
20134703,2013,Tennessee,3,East South Central,South,710552,279959,58859,42126
20134704,2013,Tennessee,4,East South Central,South,714362,267970,58325,45428
20134705,2013,Tennessee,5,East South Central,South,716926,285974,66499,47207
20134706,2013,Tennessee,6,East South Central,South,713046,272701,59819,45012
20134707,2013,Tennessee,7,East South Central,South,714583,263065,68484,48762
20134708,2013,Tennessee,8,East South Central,South,704440,260879,73847,51318
20134709,2013,Tennessee,9,East South Central,South,710378,264171,51749,38241
20134801,2013,Texas,1,West South Central,South,702286,255357,61709,44002
20134802,2013,Texas,2,West South Central,South,714222,259384,98294,71328
20134803,2013,Texas,3,West South Central,South,724951,261294,106524,84014
20134804,2013,Texas,4,West South Central,South,704830,257299,63259,47645
20134805,2013,Texas,5,West South Central,South,705642,243509,61820,45566
20134806,2013,Texas,6,West South Central,South,713938,252447,75639,59959
20134807,2013,Texas,7,West South Central,South,708385,273301,109424,69297
20134808,2013,Texas,8,West South Central,South,721673,243350,83271,60746
20134809,2013,Texas,9,West South Central,South,708720,238906,57214,42214
20134810,2013,Texas,10,West South Central,South,720957,259960,85385,63130
20134811,2013,Texas,11,West South Central,South,710994,260347,67905,48328
20134812,2013,Texas,12,West South Central,South,714739,266588,77775,58781
20134813,2013,Texas,13,West South Central,South,699400,256873,62342,47114
20134814,2013,Texas,14,West South Central,South,703962,253670,71970,53184
20134815,2013,Texas,15,West South Central,South,712825,206562,54890,39175
20134816,2013,Texas,16,West South Central,South,710356,229213,57400,41807
20134817,2013,Texas,17,West South Central,South,709510,258925,61412,45328
20134818,2013,Texas,18,West South Central,South,710407,242301,57428,40191
20134819,2013,Texas,19,West South Central,South,703351,251061,60133,44031
20134820,2013,Texas,20,West South Central,South,713976,241568,58824,46109
20134821,2013,Texas,21,West South Central,South,714289,293244,83455,60230
20134822,2013,Texas,22,West South Central,South,725946,238088,104763,84752
20134823,2013,Texas,23,West South Central,South,713442,219489,67984,47433
20134824,2013,Texas,24,West South Central,South,720793,288613,90667,63202
20134825,2013,Texas,25,West South Central,South,718722,252241,85073,59906
20134826,2013,Texas,26,West South Central,South,725214,246684,96096,78739
20134827,2013,Texas,27,West South Central,South,704490,253556,63233,47418
20134828,2013,Texas,28,West South Central,South,710874,207869,56316,43555
20134829,2013,Texas,29,West South Central,South,715491,206592,48891,37651
20134830,2013,Texas,30,West South Central,South,709475,239381,56985,42474
20134831,2013,Texas,31,West South Central,South,719948,248583,77317,62328
20134832,2013,Texas,32,West South Central,South,709158,272038,96181,62513
20134833,2013,Texas,33,West South Central,South,706780,212095,44305,34680
20134834,2013,Texas,34,West South Central,South,705858,207329,50082,34759
20134835,2013,Texas,35,West South Central,South,714116,237924,50978,39572
20134836,2013,Texas,36,West South Central,South,709653,250830,70729,53678
20134901,2013,Utah,1,Mountain,West,700815,226221,73204,59229
20134902,2013,Utah,2,Mountain,West,699359,233390,69015,53233
20134903,2013,Utah,3,Mountain,West,702059,207375,80817,62450
20134904,2013,Utah,4,Mountain,West,711440,219784,72541,61088
20135000,2013,Vermont,0,New England,Northeast,625904,257004,69716,54267
20135101,2013,Virginia,1,South Atlantic,South,741896,260188,95194,77255
20135102,2013,Virginia,2,South Atlantic,South,724953,272444,77646,60840
20135103,2013,Virginia,3,South Atlantic,South,740448,281994,54175,41587
20135104,2013,Virginia,4,South Atlantic,South,733796,259105,76089,62313
20135105,2013,Virginia,5,South Atlantic,South,727039,284158,65165,47573
20135106,2013,Virginia,6,South Atlantic,South,733703,288190,62985,47939
20135107,2013,Virginia,7,South Atlantic,South,736026,276040,91981,70645
20135108,2013,Virginia,8,South Atlantic,South,741105,299110,124052,96201
20135109,2013,Virginia,9,South Atlantic,South,723672,290378,52205,38940
20135110,2013,Virginia,10,South Atlantic,South,751122,249283,141890,113376
20135111,2013,Virginia,11,South Atlantic,South,746893,261849,124701,102826
20135301,2013,Washington,1,Pacific,West,684234,255558,101652,79903
20135302,2013,Washington,2,Pacific,West,678741,266244,71101,57911
20135303,2013,Washington,3,Pacific,West,679270,256261,67561,53086
20135304,2013,Washington,4,Pacific,West,682322,229811,63125,49394
20135305,2013,Washington,5,Pacific,West,676586,266556,61510,47006
20135306,2013,Washington,6,Pacific,West,677416,269565,70732,54210
20135307,2013,Washington,7,Pacific,West,686251,314061,92829,66890
20135308,2013,Washington,8,Pacific,West,687373,249866,89839,72420
20135309,2013,Washington,9,Pacific,West,682076,262645,86433,64116
20135310,2013,Washington,10,Pacific,West,685310,258559,70094,57401
20135401,2013,West Virginia,1,South Atlantic,South,616974,244778,55483,41083
20135402,2013,West Virginia,2,South Atlantic,South,622552,249532,60578,45013
20135403,2013,West Virginia,3,South Atlantic,South,614093,247080,49813,36649
20135501,2013,Wisconsin,1,East North Central,Midwest,712056,273916,73833,58937
20135502,2013,Wisconsin,2,East North Central,Midwest,719912,295506,74520,58159
20135503,2013,Wisconsin,3,East North Central,Midwest,712838,282529,60470,48779
20135504,2013,Wisconsin,4,East North Central,Midwest,712768,278725,53589,38617
20135505,2013,Wisconsin,5,East North Central,Midwest,713484,287906,79764,62875
20135506,2013,Wisconsin,6,East North Central,Midwest,711216,286553,68629,53249
20135507,2013,Wisconsin,7,East North Central,Midwest,710298,296275,61341,47986
20135508,2013,Wisconsin,8,East North Central,Midwest,714299,286922,67175,53562
20135600,2013,Wyoming,0,Mountain,West,570134,222846,71081,57406
20140101,2014,Alabama,1,East South Central,South,691709,259063,59802,44302
20140102,2014,Alabama,2,East South Central,South,685500,262373,57235,43205
20140103,2014,Alabama,3,East South Central,South,692659,268248,55878,41037
20140104,2014,Alabama,4,East South Central,South,683276,261470,53290,39316
20140105,2014,Alabama,5,East South Central,South,695876,272490,69420,50264
20140106,2014,Alabama,6,East South Central,South,688346,261310,79094,58969
20140107,2014,Alabama,7,East South Central,South,680312,257220,46234,32496
20140200,2014,Alaska,0,Pacific,West,728300,251678,88583,71829
20140401,2014,Arizona,1,Mountain,West,724361,241449,61620,47538
20140402,2014,Arizona,2,Mountain,West,716939,295366,65125,47566
20140403,2014,Arizona,3,Mountain,West,725399,227566,53151,41391
20140404,2014,Arizona,4,Mountain,West,724501,281107,56982,44522
20140405,2014,Arizona,5,Mountain,West,743690,263895,82085,65330
20140406,2014,Arizona,6,Mountain,West,729975,297142,92340,62185
20140407,2014,Arizona,7,Mountain,West,733248,220355,45296,33951
20140408,2014,Arizona,8,Mountain,West,734569,273701,72829,58514
20140409,2014,Arizona,9,Mountain,West,728834,286665,69883,50397
20140501,2014,Arkansas,1,West South Central,South,727516,281621,50048,36778
20140502,2014,Arkansas,2,West South Central,South,745257,286809,64148,47265
20140503,2014,Arkansas,3,West South Central,South,750491,282222,62661,44675
20140504,2014,Arkansas,4,West South Central,South,723772,281836,50296,37188
20140601,2014,California,1,Pacific,West,704170,273778,61992,45818
20140602,2014,California,2,Pacific,West,709377,278263,96920,62070
20140603,2014,California,3,Pacific,West,710463,240587,74586,56235
20140604,2014,California,4,Pacific,West,709026,268020,86476,65719
20140605,2014,California,5,Pacific,West,717238,261369,84810,64446
20140606,2014,California,6,Pacific,West,716945,261944,64257,47287
20140607,2014,California,7,Pacific,West,721345,256064,82758,64890
20140608,2014,California,8,Pacific,West,707590,226305,61157,47464
20140609,2014,California,9,Pacific,West,723517,225330,74013,55744
20140610,2014,California,10,Pacific,West,715504,227057,69940,53787
20140611,2014,California,11,Pacific,West,721629,261924,108183,75217
20140612,2014,California,12,Pacific,West,720093,314919,114203,78059
20140613,2014,California,13,Pacific,West,722995,280599,90045,60183
20140614,2014,California,14,Pacific,West,726899,249032,119237,87029
20140615,2014,California,15,Pacific,West,728585,238456,111247,90238
20140616,2014,California,16,Pacific,West,713649,203202,52361,37726
20140617,2014,California,17,Pacific,West,727638,242924,121488,101640
20140618,2014,California,18,Pacific,West,724501,270101,151669,104510
20140619,2014,California,19,Pacific,West,725285,219178,104727,80745
20140620,2014,California,20,Pacific,West,719355,221566,81751,60410
20140621,2014,California,21,Pacific,West,710712,180902,51965,38223
20140622,2014,California,22,Pacific,West,724506,233185,71297,52922
20140623,2014,California,23,Pacific,West,717203,235922,71387,55242
20140624,2014,California,24,Pacific,West,715126,248666,84876,61588
20140625,2014,California,25,Pacific,West,712071,219324,91799,72797
20140626,2014,California,26,Pacific,West,713059,226485,99453,75798
20140627,2014,California,27,Pacific,West,714256,242799,95159,68368
20140628,2014,California,28,Pacific,West,714098,294464,85963,55325
20140629,2014,California,29,Pacific,West,707030,200797,61074,47101
20140630,2014,California,30,Pacific,West,735233,270059,98927,69259
20140631,2014,California,31,Pacific,West,721640,214366,71800,54433
20140632,2014,California,32,Pacific,West,715691,194157,74290,59251
20140633,2014,California,33,Pacific,West,712287,299208,147961,95929
20140634,2014,California,34,Pacific,West,706331,234186,51515,35265
20140635,2014,California,35,Pacific,West,723202,183760,65956,54571
20140636,2014,California,36,Pacific,West,722617,256745,66155,45319
20140637,2014,California,37,Pacific,West,717062,268352,76426,49986
20140638,2014,California,38,Pacific,West,714959,205233,77758,62432
20140639,2014,California,39,Pacific,West,719303,220900,100402,79291
20140640,2014,California,40,Pacific,West,706825,175870,51481,40100
20140641,2014,California,41,Pacific,West,723608,193236,67774,53956
20140642,2014,California,42,Pacific,West,735866,214128,87395,72925
20140643,2014,California,43,Pacific,West,709580,233010,66426,48620
20140644,2014,California,44,Pacific,West,715526,183267,59591,46091
20140645,2014,California,45,Pacific,West,727633,257750,117713,92020
20140646,2014,California,46,Pacific,West,717316,183817,69073,54675
20140647,2014,California,47,Pacific,West,716563,241847,79247,59125
20140648,2014,California,48,Pacific,West,716473,265519,114833,81295
20140649,2014,California,49,Pacific,West,717346,249318,103312,73086
20140650,2014,California,50,Pacific,West,720932,236235,79399,61824
20140651,2014,California,51,Pacific,West,722365,196334,55021,41712
20140652,2014,California,52,Pacific,West,722414,274207,109993,83587
20140653,2014,California,53,Pacific,West,732283,262614,79868,63063
20140801,2014,Colorado,1,Mountain,West,754428,320202,80293,54116
20140802,2014,Colorado,2,Mountain,West,743871,293974,92096,68317
20140803,2014,Colorado,3,Mountain,West,721514,285432,65532,48972
20140804,2014,Colorado,4,Mountain,West,740752,265546,82761,63465
20140805,2014,Colorado,5,Mountain,West,742085,277862,74120,56038
20140806,2014,Colorado,6,Mountain,West,749853,273476,89800,68119
20140807,2014,Colorado,7,Mountain,West,745077,281822,75322,60072
20140901,2014,Connecticut,1,New England,Northeast,716939,281978,86151,65374
20140902,2014,Connecticut,2,New England,Northeast,714049,269620,90113,72105
20140903,2014,Connecticut,3,New England,Northeast,716410,275228,84082,62837
20140904,2014,Connecticut,4,New England,Northeast,728317,258649,145943,85610
20140905,2014,Connecticut,5,New England,Northeast,716338,270731,92102,67023
20141000,2014,Delaware,0,South Atlantic,South,917060,339046,78589,60231
20141198,2014,District of Columbia,98,South Atlantic,South,633736,267415,104615,69235
20141201,2014,Florida,1,South Atlantic,South,720838,270642,65999,50313
20141202,2014,Florida,2,South Atlantic,South,705039,263801,59730,44012
20141203,2014,Florida,3,South Atlantic,South,704221,256526,60704,45081
20141204,2014,Florida,4,South Atlantic,South,711805,270892,75279,55648
20141205,2014,Florida,5,South Atlantic,South,702714,249400,45379,33812
20141206,2014,Florida,6,South Atlantic,South,716304,281226,67433,46240
20141207,2014,Florida,7,South Atlantic,South,712793,250407,74510,54091
20141208,2014,Florida,8,South Atlantic,South,704638,283843,66287,47894
20141209,2014,Florida,9,South Atlantic,South,745639,244521,58676,45647
20141210,2014,Florida,10,South Atlantic,South,727409,273960,69682,50590
20141211,2014,Florida,11,South Atlantic,South,709489,293143,53392,40941
20141212,2014,Florida,12,South Atlantic,South,709722,279395,69018,49983
20141213,2014,Florida,13,South Atlantic,South,701045,309249,64021,45541
20141214,2014,Florida,14,South Atlantic,South,725056,283832,61247,41595
20141215,2014,Florida,15,South Atlantic,South,716560,254849,67856,50696
20141216,2014,Florida,16,South Atlantic,South,717249,304467,70117,49833
20141217,2014,Florida,17,South Atlantic,South,711159,267558,56734,42957
20141218,2014,Florida,18,South Atlantic,South,706940,282284,78822,51708
20141219,2014,Florida,19,South Atlantic,South,723552,285113,78900,51041
20141220,2014,Florida,20,South Atlantic,South,724296,243200,49575,38225
20141221,2014,Florida,21,South Atlantic,South,724095,273491,80208,56599
20141222,2014,Florida,22,South Atlantic,South,716067,307982,85547,54089
20141223,2014,Florida,23,South Atlantic,South,725025,284876,81300,53439
20141224,2014,Florida,24,South Atlantic,South,717150,227859,53737,38004
20141225,2014,Florida,25,South Atlantic,South,720794,215543,65885,49100
20141226,2014,Florida,26,South Atlantic,South,732043,216941,69286,52161
20141227,2014,Florida,27,South Atlantic,South,730150,242508,74919,42360
20141301,2014,Georgia,1,South Atlantic,South,710221,259387,61589,46394
20141302,2014,Georgia,2,South Atlantic,South,694393,249627,48935,34321
20141303,2014,Georgia,3,South Atlantic,South,703287,252908,69197,52385
20141304,2014,Georgia,4,South Atlantic,South,711856,245364,63594,49343
20141305,2014,Georgia,5,South Atlantic,South,716450,278458,68566,43199
20141306,2014,Georgia,6,South Atlantic,South,715913,270888,110053,78832
20141307,2014,Georgia,7,South Atlantic,South,727878,234884,85132,64913
20141308,2014,Georgia,8,South Atlantic,South,699609,252905,55295,40614
20141309,2014,Georgia,9,South Atlantic,South,702933,250979,60237,45558
20141310,2014,Georgia,10,South Atlantic,South,705185,243350,63554,48207
20141311,2014,Georgia,11,South Atlantic,South,711199,263752,88017,62231
20141312,2014,Georgia,12,South Atlantic,South,702694,247592,55856,40676
20141313,2014,Georgia,13,South Atlantic,South,710658,244834,64959,50927
20141314,2014,Georgia,14,South Atlantic,South,695480,245762,57680,44864
20141501,2014,Hawaii,1,Pacific,West,696823,231870,90376,72419
20141502,2014,Hawaii,2,Pacific,West,695881,218429,81298,64001
20141601,2014,Idaho,1,Mountain,West,806371,294597,61572,48474
20141602,2014,Idaho,2,Mountain,West,793093,290662,61516,46229
20141701,2014,Illinois,1,East North Central,Midwest,714887,261984,65378,49141
20141702,2014,Illinois,2,East North Central,Midwest,711167,258852,58738,45779
20141703,2014,Illinois,3,East North Central,Midwest,718749,241724,79438,61658
20141704,2014,Illinois,4,East North Central,Midwest,708847,217815,58161,43666
20141705,2014,Illinois,5,East North Central,Midwest,727898,301161,99798,69426
20141706,2014,Illinois,6,East North Central,Midwest,723415,261322,119720,91046
20141707,2014,Illinois,7,East North Central,Midwest,721454,286203,80536,48895
20141708,2014,Illinois,8,East North Central,Midwest,715612,252034,79462,64540
20141709,2014,Illinois,9,East North Central,Midwest,714771,285149,94809,64223
20141710,2014,Illinois,10,East North Central,Midwest,713989,247809,105610,71444
20141711,2014,Illinois,11,East North Central,Midwest,717190,241031,86286,68417
20141712,2014,Illinois,12,East North Central,Midwest,709555,277020,59855,44869
20141713,2014,Illinois,13,East North Central,Midwest,711537,284023,63666,47576
20141714,2014,Illinois,14,East North Central,Midwest,721339,247945,101749,83650
20141715,2014,Illinois,15,East North Central,Midwest,708935,276298,61025,47628
20141716,2014,Illinois,16,East North Central,Midwest,706493,269535,68527,54804
20141717,2014,Illinois,17,East North Central,Midwest,706029,285009,56207,43852
20141718,2014,Illinois,18,East North Central,Midwest,716880,283719,75275,59304
20141801,2014,Indiana,1,East North Central,Midwest,719202,267304,65727,51723
20141802,2014,Indiana,2,East North Central,Midwest,720377,269227,59465,46188
20141803,2014,Indiana,3,East North Central,Midwest,727429,276875,62857,49191
20141804,2014,Indiana,4,East North Central,Midwest,732038,274957,64477,51110
20141805,2014,Indiana,5,East North Central,Midwest,734567,286606,86079,61873
20141806,2014,Indiana,6,East North Central,Midwest,720714,278545,59280,46369
20141807,2014,Indiana,7,East North Central,Midwest,736723,282450,51559,38969
20141808,2014,Indiana,8,East North Central,Midwest,721965,279245,59925,46677
20141809,2014,Indiana,9,East North Central,Midwest,729396,276974,63733,50059
20141901,2014,Iowa,1,West North Central,Midwest,766317,306807,67180,53638
20141902,2014,Iowa,2,West North Central,Midwest,769772,308573,65371,50459
20141903,2014,Iowa,3,West North Central,Midwest,781361,306943,74976,58153
20141904,2014,Iowa,4,West North Central,Midwest,760666,309905,63015,49171
20142001,2014,Kansas,1,West North Central,Midwest,719293,277875,60728,46693
20142002,2014,Kansas,2,West North Central,Midwest,714380,279007,62005,48499
20142003,2014,Kansas,3,West North Central,Midwest,731483,280229,89179,65676
20142004,2014,Kansas,4,West North Central,Midwest,717790,275224,64991,50121
20142101,2014,Kentucky,1,East South Central,South,725361,281540,51496,38978
20142102,2014,Kentucky,2,East South Central,South,734628,279243,58706,45200
20142103,2014,Kentucky,3,East South Central,South,732199,299731,66199,46831
20142104,2014,Kentucky,4,East South Central,South,735132,272505,71768,55119
20142105,2014,Kentucky,5,East South Central,South,717924,277664,44109,31252
20142106,2014,Kentucky,6,East South Central,South,738028,291552,63197,46020
20142201,2014,Louisiana,1,West South Central,South,775257,293085,76541,54711
20142202,2014,Louisiana,2,West South Central,South,771153,291231,54421,36846
20142203,2014,Louisiana,3,West South Central,South,765712,287516,64115,45680
20142204,2014,Louisiana,4,West South Central,South,761767,285118,58646,41678
20142205,2014,Louisiana,5,West South Central,South,755177,273698,52602,36083
20142206,2014,Louisiana,6,West South Central,South,771983,288228,74335,57209
20142301,2014,Maine,1,New England,Northeast,667929,278221,72568,55175
20142302,2014,Maine,2,New England,Northeast,660606,274865,55986,42985
20142401,2014,Maryland,1,South Atlantic,South,725492,266245,87043,68911
20142402,2014,Maryland,2,South Atlantic,South,736859,277983,77823,61966
20142403,2014,Maryland,3,South Atlantic,South,735980,283811,102055,78045
20142404,2014,Maryland,4,South Atlantic,South,736478,262472,93156,74491
20142405,2014,Maryland,5,South Atlantic,South,739221,251623,106399,91225
20142406,2014,Maryland,6,South Atlantic,South,742397,267814,100232,73907
20142407,2014,Maryland,7,South Atlantic,South,726562,270734,81308,55653
20142408,2014,Maryland,8,South Atlantic,South,744787,275301,129202,96216
20142501,2014,Massachusetts,1,New England,Northeast,730472,286676,69089,51994
20142502,2014,Massachusetts,2,New England,Northeast,735483,273312,81651,63616
20142503,2014,Massachusetts,3,New England,Northeast,742969,272709,91900,68759
20142504,2014,Massachusetts,4,New England,Northeast,738092,269660,121110,86033
20142505,2014,Massachusetts,5,New England,Northeast,743296,288585,112813,82137
20142506,2014,Massachusetts,6,New England,Northeast,743444,282254,102328,78949
20142507,2014,Massachusetts,7,New England,Northeast,748105,281930,76469,52306
20142508,2014,Massachusetts,8,New England,Northeast,745056,292096,99626,75717
20142509,2014,Massachusetts,9,New England,Northeast,730374,291263,81561,61637
20142601,2014,Michigan,1,East North Central,Midwest,704934,291118,56956,43364
20142602,2014,Michigan,2,East North Central,Midwest,713440,265381,61623,48722
20142603,2014,Michigan,3,East North Central,Midwest,714773,266860,67683,51518
20142604,2014,Michigan,4,East North Central,Midwest,704048,272023,58315,44152
20142605,2014,Michigan,5,East North Central,Midwest,695878,279016,54445,41414
20142606,2014,Michigan,6,East North Central,Midwest,709328,272052,61776,46802
20142607,2014,Michigan,7,East North Central,Midwest,705141,269388,65789,52405
20142608,2014,Michigan,8,East North Central,Midwest,714299,270354,80979,62602
20142609,2014,Michigan,9,East North Central,Midwest,711268,296069,68916,50983
20142610,2014,Michigan,10,East North Central,Midwest,706951,270841,70309,56169
20142611,2014,Michigan,11,East North Central,Midwest,712132,276992,95843,73581
20142612,2014,Michigan,12,East North Central,Midwest,704700,270449,70046,52407
20142613,2014,Michigan,13,East North Central,Midwest,693926,260166,43084,31640
20142614,2014,Michigan,14,East North Central,Midwest,698206,267171,64440,41737
20142701,2014,Minnesota,1,West North Central,Midwest,666065,261485,70204,55367
20142702,2014,Minnesota,2,West North Central,Midwest,676211,251878,91666,75123
20142703,2014,Minnesota,3,West North Central,Midwest,680724,266738,107602,79242
20142704,2014,Minnesota,4,West North Central,Midwest,679686,265023,81662,61630
20142705,2014,Minnesota,5,West North Central,Midwest,680007,285876,74843,53301
20142706,2014,Minnesota,6,West North Central,Midwest,675539,241962,83532,70845
20142707,2014,Minnesota,7,West North Central,Midwest,662431,268799,63320,50775
20142708,2014,Minnesota,8,West North Central,Midwest,662998,273576,61840,49748
20142801,2014,Mississippi,1,East South Central,South,749866,277307,55179,41560
20142802,2014,Mississippi,2,East South Central,South,733388,256661,46383,32216
20142803,2014,Mississippi,3,East South Central,South,747571,280428,60781,41736
20142804,2014,Mississippi,4,East South Central,South,753520,278231,56476,42098
20142901,2014,Missouri,1,West North Central,Midwest,745884,313192,55950,40048
20142902,2014,Missouri,2,West North Central,Midwest,754011,296388,102051,75124
20142903,2014,Missouri,3,West North Central,Midwest,759626,285766,68216,55295
20142904,2014,Missouri,4,West North Central,Midwest,756097,286787,58319,44967
20142905,2014,Missouri,5,West North Central,Midwest,752373,305683,59731,44844
20142906,2014,Missouri,6,West North Central,Midwest,755179,286054,67961,52758
20142907,2014,Missouri,7,West North Central,Midwest,757096,298861,55445,41539
20142908,2014,Missouri,8,West North Central,Midwest,747810,288501,50332,38043
20143000,2014,Montana,0,Mountain,West,1006370,407797,62086,46766
20143101,2014,Nebraska,1,West North Central,Midwest,620772,243738,68085,53583
20143102,2014,Nebraska,2,West North Central,Midwest,626633,240996,75554,56862
20143103,2014,Nebraska,3,West North Central,Midwest,608212,246613,60773,47924
20143201,2014,Nevada,1,Mountain,West,667777,239467,52606,39214
